time,pc,cluster_size,actual_rate,required_rate,arrival_rate,idle_ues,queued_ues,active_ues,signal_power,interference,sum_tx_power,avg_antennas,sm0_cnt,sm1_cnt,sm2_cnt,sm3_cnt,bs_0_n_ants,bs_0_conn_mode,bs_0_sleep_mode,bs_1_n_ants,bs_1_conn_mode,bs_1_sleep_mode,bs_2_n_ants,bs_2_conn_mode,bs_2_sleep_mode,bs_3_n_ants,bs_3_conn_mode,bs_3_sleep_mode,bs_4_n_ants,bs_4_conn_mode,bs_4_sleep_mode,bs_5_n_ants,bs_5_conn_mode,bs_5_sleep_mode,bs_6_n_ants,bs_6_conn_mode,bs_6_sleep_mode,bs_7_n_ants,bs_7_conn_mode,bs_7_sleep_mode,bs_8_n_ants,bs_8_conn_mode,bs_8_sleep_mode,bs_9_n_ants,bs_9_conn_mode,bs_9_sleep_mode,bs_10_n_ants,bs_10_conn_mode,bs_10_sleep_mode,bs_11_n_ants,bs_11_conn_mode,bs_11_sleep_mode,bs_12_n_ants,bs_12_conn_mode,bs_12_sleep_mode,bs_13_n_ants,bs_13_conn_mode,bs_13_sleep_mode,bs_14_n_ants,bs_14_conn_mode,bs_14_sleep_mode,bs_15_n_ants,bs_15_conn_mode,bs_15_sleep_mode,bs_16_n_ants,bs_16_conn_mode,bs_16_sleep_mode,bs_17_n_ants,bs_17_conn_mode,bs_17_sleep_mode,bs_18_n_ants,bs_18_conn_mode,bs_18_sleep_mode,bs_19_n_ants,bs_19_conn_mode,bs_19_sleep_mode,bs_20_n_ants,bs_20_conn_mode,bs_20_sleep_mode,bs_21_n_ants,bs_21_conn_mode,bs_21_sleep_mode,bs_22_n_ants,bs_22_conn_mode,bs_22_sleep_mode,bs_23_n_ants,bs_23_conn_mode,bs_23_sleep_mode,bs_24_n_ants,bs_24_conn_mode,bs_24_sleep_mode,reward,pc_kw,se,qos_reward,drop_ratio
"Mon, 18:48",1057.243224149235,20,532.5525799470614,11.645279573127297,299.9999999999999,0,0,6,2.788956264120325e-10,1.4631144532017087e-13,35.20000000000001,16.0,22,3,0,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,0,1,16,0,1,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,0,0,16,1,0,16,0,0,16,-1,1,-0.3426216430746123,1.0572432241492349,8.68654216790995,0.18599996900000515,0.0
"Mon, 18:49",1011.7768910224019,20,369.97704229747507,49.806260557265624,299.9999999999999,0,0,6,6.707992266534348e-11,2.774776791171284e-14,12.799999999999999,16.0,8,17,0,0,16,1,0,16,0,1,16,0,1,16,0,1,16,1,0,16,0,1,16,0,1,16,1,0,16,1,0,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,1,0,16,1,0,16,0,1,16,1,0,16,1,0,-0.318999587770455,1.0117768910224019,5.8579698363766886,0.18688885774074593,0.0
"Mon, 18:50",1063.981733045769,20,214.36036264084828,9.621801297067028,299.9999999999999,0,0,2,5.372287539523553e-10,1.2998547383101504e-13,36.80000000000001,16.0,23,2,0,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,-1,1,16,0,1,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,-0.3574908883353818,1.063981733045769,10.182117225440294,0.17449997818750274,0.0
"Mon, 18:51",811.4700264680532,20,106.3989442473842,4.87965522905588,299.9999999999999,0,0,2,1.970870009013001e-11,4.231266389832346e-15,11.2,16.0,7,17,0,1,16,1,0,16,-1,1,16,0,1,16,-1,1,16,1,0,16,1,0,16,-1,1,16,0,1,16,0,1,16,-1,1,16,0,1,16,0,1,16,0,1,16,0,3,16,-1,1,16,-1,1,16,0,1,16,0,1,16,0,1,16,0,1,16,1,0,16,1,0,16,-1,1,16,1,0,16,1,0,-0.2207351057339804,0.8114700264680532,5.944199385823946,0.18499990750004622,0.0
"Mon, 18:52",1008.1580814188973,20,258.1520930331351,4.565291426813599,314.9999999999999,0,0,2,3.4163754837942926e-09,1.423691968507124e-13,32.00000000000001,16.0,20,4,0,1,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,3,16,1,0,16,1,1,16,1,0,16,1,0,16,1,0,16,1,0,16,1,1,16,1,1,16,1,0,16,0,1,16,1,0,-0.3194124202094371,1.0081580814188973,12.262224419073917,0.18466662050001154,0.0
"Mon, 18:53",814.7644749633519,20,336.5643938123957,29.92214944756786,374.99999999999983,0,0,7,1.3583948422113803e-10,2.2844897171268142e-14,8.0,15.84,5,19,0,1,16,1,0,16,-1,1,16,0,1,16,-1,1,16,1,0,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,14,-1,1,16,0,1,16,-1,3,16,0,1,16,1,0,16,0,1,16,0,1,16,-1,1,16,0,1,16,1,0,16,-1,1,14,-1,1,16,-1,1,16,1,0,-0.21904899831496222,0.8147644749633519,4.567659630311083,0.18833323916671374,0.0
"Mon, 18:54",1048.9359299810924,20,431.4721858089921,23.285006543179584,404.9999999999998,0,0,4,8.04484107571212e-10,1.3301860185192287e-13,36.80000000000001,16.0,23,1,0,1,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,3,16,1,0,16,0,1,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,-0.3429865036736715,1.0489359299810923,10.456547082025402,0.18148146131687465,0.0
"Mon, 18:55",913.7167329946282,20,105.84068140654439,8.851408575111664,359.99999999999983,0,0,2,7.747853807230618e-12,2.58555834506062e-15,8.0,15.92,5,19,0,1,16,1,0,16,-1,1,16,0,1,16,-1,1,16,1,0,16,0,1,16,0,1,14,-1,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,-1,3,16,0,1,16,1,0,16,0,1,16,0,1,16,0,1,16,0,1,16,1,0,16,0,1,16,0,1,16,0,1,16,1,0,-0.27232507007064005,0.9137167329946282,5.027432366810858,0.18453329642667404,0.0
"Mon, 18:56",1016.4723283312586,20,658.4079866352416,16.666852715114008,419.9999999999998,0,0,6,1.4570077491445573e-09,1.7004548389116986e-13,36.80000000000001,16.0,23,1,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,1,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,0,0,16,-1,2,16,1,0,16,1,0,16,1,0,-0.3234028770406178,1.0164723283312587,10.609845750653262,0.18483328712501151,0.0
"Mon, 18:57",851.518427156129,20,210.68249151250822,12.419484365838363,419.9999999999998,0,0,3,2.287587934004524e-10,5.925893641007868e-15,8.0,16.0,5,20,0,0,16,1,0,16,-1,1,16,0,1,16,-1,1,16,1,0,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,-1,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,1,0,16,1,0,16,0,1,16,0,1,16,1,0,-0.23653702289287407,0.851518427156129,6.671612231229427,0.18922219068519044,0.0
"Mon, 18:58",1022.2494466592758,20,0.0,0.0,419.9999999999998,0,0,0,0.0,0.0,0.0,16.0,0,25,0,0,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,-0.32739142674296384,1.0222494466592758,0.0,0.18373329658667403,0.0
"Mon, 18:59",654.6745120033448,20,285.13210752978773,36.59276179970885,419.9999999999998,0,0,3,2.5370899812468667e-10,4.78835107249367e-14,20.6,14.8,14,0,0,11,16,1,0,16,1,0,16,1,3,16,1,0,16,1,0,14,1,3,14,1,0,14,1,0,14,1,0,14,1,3,14,1,3,14,1,0,14,1,0,14,1,0,14,1,3,14,1,3,14,1,0,14,1,0,14,1,0,14,1,3,16,1,3,16,1,3,16,1,0,16,1,3,16,1,3,-0.1370040178349582,0.6546745120033448,9.029183405109945,0.1903332381667142,0.0
"Mon, 19:00",647.1052515898074,20,92.94750288524965,13.1031918369169,419.9999999999998,0,0,3,1.5862831769589238e-12,1.0182773588925082e-15,15.999999999999998,15.76,10,3,1,11,16,1,0,16,-1,1,16,1,3,16,-1,2,16,1,0,16,-1,3,16,0,0,12,-1,1,14,-1,1,16,-1,3,16,-1,3,16,0,0,16,0,0,16,0,0,16,-1,3,16,-1,3,16,0,0,16,0,0,16,1,0,16,-1,3,16,1,3,16,1,3,16,1,0,16,1,3,16,1,3,-0.15755268112821857,0.6471052515898074,2.9433375913662387,0.1659999446666851,0.0
"Mon, 19:01",709.2232884165628,20,341.34746308850083,18.68599919377306,419.9999999999998,0,0,4,3.0286893407533855e-10,6.500273158081297e-14,22.200000000000003,15.92,14,0,0,11,16,1,0,16,1,0,16,0,3,16,1,0,16,1,0,16,1,3,16,1,0,14,1,0,16,1,0,16,1,3,16,1,3,16,1,0,16,1,0,16,1,0,16,1,3,16,1,3,16,1,0,16,1,0,16,1,0,16,1,3,16,0,3,16,1,3,16,1,0,16,0,3,16,-1,3,-0.16994503909714978,0.7092232884165628,8.107002248351895,0.18466660511113162,0.0
"Mon, 19:02",685.4180153918351,20,0.0,0.0,419.9999999999998,0,0,0,0.0,0.0,0.0,16.0,0,14,0,11,16,1,1,16,0,1,16,0,3,16,0,1,16,1,1,16,-1,3,16,0,1,16,0,1,16,0,1,16,-1,3,16,-1,3,16,0,1,16,0,1,16,0,1,16,-1,3,16,0,3,16,0,1,16,0,1,16,0,1,16,-1,3,16,1,3,16,0,3,16,0,1,16,1,3,16,1,3,-0.1652090520709065,0.6854180153918351,0.0,0.17749995562501106,0.0
"Mon, 19:03",589.0921843345852,20,539.3832236092779,14.779012782684404,419.9999999999998,0,0,6,5.090339183381623e-10,1.507806204532222e-13,18.0,14.96,12,0,0,13,16,1,0,16,1,0,16,-1,3,16,1,0,16,1,0,14,1,3,14,1,0,14,1,3,16,1,0,14,1,3,14,1,3,14,1,0,14,1,0,16,1,0,14,-1,3,14,1,3,14,1,0,14,1,0,16,1,3,14,-1,3,16,1,3,16,-1,3,14,1,0,16,-1,3,16,-1,3,-0.2945460921672926,0.5890921843345852,8.540234373813568,0.0,0.0
"Mon, 19:04",591.4074805732296,19,52.15016595103477,23.53709332891044,419.9999999999998,0,0,5,4.0995800457181494e-13,2.076989890088083e-15,11.2,15.92,7,12,0,6,16,1,0,16,0,1,16,1,3,16,0,1,16,1,0,16,-1,0,16,0,1,16,-1,3,16,0,1,16,-1,0,16,-1,0,16,0,1,16,0,1,16,0,1,14,1,1,16,-1,0,16,0,1,16,0,1,16,-1,3,16,1,1,16,0,0,16,1,3,16,0,1,16,1,3,16,1,3,-0.10881488254586885,0.5914074805732296,0.9908531530696605,0.18688885774074593,0.0
"Mon, 19:05",779.0634172312509,20,418.1545348286966,7.453002647188281,419.9999999999998,0,0,4,4.2859733108986464e-09,2.82514228287386e-13,28.800000000000008,16.0,18,4,0,3,16,-1,1,16,1,0,16,1,0,16,1,0,16,-1,1,16,1,0,16,1,0,16,1,3,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,3,16,1,0,16,1,3,16,1,0,16,1,0,16,1,0,16,1,0,16,1,1,16,1,1,-0.20797621357856833,0.7790634172312509,9.927928500790141,0.18155549503705715,0.0
"Mon, 19:06",725.0045651596355,20,47.66856949018165,61.070931352733275,419.9999999999998,0,0,7,2.903777380331653e-13,1.3230945716174202e-15,11.2,15.84,7,12,2,4,14,-1,2,16,0,3,16,0,0,16,0,1,14,-1,2,16,0,1,16,0,0,16,-1,3,16,-1,1,16,1,0,16,0,1,16,0,0,16,0,1,16,0,0,16,0,1,16,0,0,16,-1,3,16,0,1,16,-1,3,16,0,1,16,0,1,16,0,0,16,0,1,16,0,1,16,0,1,-0.1838356605798066,0.7250045651596355,0.6469305859381794,0.17866662200001115,0.0
"Mon, 19:07",878.6658117827019,20,623.022843135728,18.260386546497,419.9999999999998,0,0,7,2.977651785473443e-10,2.5965861160258147e-13,31.800000000000008,15.92,20,1,0,4,16,1,0,16,1,3,16,1,0,16,1,0,16,0,1,16,1,0,16,1,0,16,1,3,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,0,3,16,1,0,16,1,3,16,1,0,14,1,0,16,1,0,16,1,0,16,1,0,16,1,0,-0.2770662716780111,0.8786658117827019,8.45531001398488,0.16226663421333984,0.0
"Mon, 19:08",845.3132488503907,20,63.23957326816904,13.745174611234594,389.9999999999998,0,0,2,1.6621602194823093e-12,0.0,17.599999999999998,16.0,11,12,0,2,16,1,0,16,-1,3,16,0,1,16,0,1,16,1,0,16,0,1,16,0,0,16,-1,1,16,0,0,16,0,1,16,0,1,16,0,0,16,0,0,16,0,0,16,0,1,16,0,1,16,1,3,16,0,0,16,-1,0,16,0,1,16,1,0,16,0,1,16,0,1,16,0,1,16,1,0,-0.24360903095580397,0.8453132488503907,3.0038797302380296,0.1790475934693914,0.0
"Mon, 19:09",857.5542576125323,20,290.7599697058899,8.597671467933587,344.9999999999998,0,0,3,2.832923047978202e-10,4.1282698464146283e-14,28.600000000000005,15.92,18,1,0,6,16,1,0,16,1,3,16,1,1,16,1,0,16,0,3,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,3,16,1,0,16,1,0,16,-1,3,16,1,3,16,1,3,16,1,0,16,1,0,16,1,0,16,1,0,14,1,0,16,1,0,-0.24522163443587544,0.8575542576125323,9.410094810058608,0.18355549437039073,0.0
"Mon, 19:10",676.1010360328336,20,0.0,0.0,254.99999999999986,0,0,0,0.0,0.0,1.6,15.92,1,18,0,6,16,1,1,16,-1,3,16,-1,1,16,-1,1,16,1,3,16,0,1,16,0,1,16,-1,3,16,0,1,16,-1,0,16,0,1,16,0,1,16,0,1,16,-1,3,16,0,1,16,0,1,16,1,1,16,-1,3,16,-1,3,16,0,1,16,0,1,16,0,1,16,0,1,14,0,1,16,0,1,-0.15605057868306324,0.6761010360328336,0.0,0.18199993933335354,0.0
"Mon, 19:11",507.5791910188834,20,302.1974545084872,14.69346231125245,284.9999999999999,0,0,4,7.24724202181472e-11,3.627450242284286e-14,12.6,15.28,8,1,0,16,16,1,3,16,1,1,16,1,0,16,1,0,16,-1,3,14,1,3,16,1,0,14,1,3,14,1,3,16,1,3,14,1,3,14,1,0,14,1,3,14,1,3,16,1,0,14,1,3,16,1,0,16,1,3,14,1,3,16,1,0,16,1,3,16,1,3,16,1,0,16,1,3,16,1,3,-0.06312311950925098,0.5075791910188834,7.17718954457657,0.1906664760001907,0.0
"Mon, 19:12",527.5185833256355,20,19.03970876868399,15.608776629647545,194.9999999999999,0,0,2,2.2554814099924672e-13,0.0,3.2,15.92,2,7,0,16,16,1,3,16,-1,1,16,0,1,16,0,1,16,1,3,16,-1,3,16,0,1,16,-1,3,16,-1,3,16,-1,3,16,-1,3,16,0,1,16,-1,3,16,-1,3,16,0,1,16,1,3,16,0,1,16,-1,3,16,-1,3,16,1,0,14,1,3,16,-1,3,16,1,0,16,1,3,16,1,3,-0.08159267053780636,0.5275185833256355,0.9266644962193948,0.1821666211250114,0.0
"Mon, 19:13",525.869255938118,20,106.28973728228466,4.023791011615749,194.9999999999999,0,0,1,3.154507052048244e-10,0.0,14.399999999999999,15.76,9,0,0,16,14,1,3,16,1,0,16,1,0,16,1,0,14,1,3,16,1,3,16,1,0,16,1,3,16,1,3,16,1,3,16,1,3,16,1,0,16,1,3,16,1,3,16,1,0,16,1,3,16,1,0,16,1,3,16,1,3,16,1,0,16,1,3,14,1,3,16,1,0,16,1,3,16,1,3,-0.08582357589496531,0.5258692559381181,10.097525041817043,0.17711105207409372,0.0
"Mon, 19:14",542.95870931082,20,77.7271462696278,2.5074298645360944,194.9999999999999,0,0,1,4.5772680025054755e-11,0.0,12.799999999999999,16.0,8,4,0,13,16,-1,3,16,1,0,16,0,1,16,1,0,16,-1,3,16,-1,3,16,0,0,16,-1,3,16,-1,3,16,-1,3,16,-1,3,16,1,0,16,-1,3,16,-1,1,16,1,0,16,1,3,16,0,1,16,-1,1,16,-1,0,16,1,0,16,1,3,16,-1,3,16,1,0,16,1,3,16,1,3,-0.08147954465522,0.54295870931082,7.457001615317214,0.18999981000019,0.0
"Mon, 19:15",598.6745789875832,20,356.45731621365064,27.79345922923355,194.9999999999999,0,0,6,5.959517006317987e-11,1.0511503102929645e-13,14.399999999999999,15.92,9,4,0,12,16,1,3,16,-1,1,16,-1,1,16,1,0,16,1,3,16,1,3,16,1,0,16,-1,1,16,1,3,16,-1,3,16,1,3,16,0,0,16,1,3,16,1,0,16,1,0,16,-1,3,16,1,0,16,-1,1,16,1,0,16,1,0,16,0,3,14,1,3,16,1,0,16,-1,3,16,-1,3,-0.11200414349360427,0.5986745789875833,5.643907506716135,0.18733314600018736,0.0
"Mon, 19:16",708.0857459856131,20,242.49416375032487,15.569781972774699,194.9999999999999,0,0,3,1.0317331481971719e-10,8.49217400877021e-15,27.200000000000006,15.92,17,7,0,1,16,1,3,16,1,0,16,1,0,16,1,0,16,1,0,16,-1,0,16,0,0,16,1,0,16,-1,1,16,1,1,16,-1,0,16,1,0,16,-1,1,16,0,0,16,0,0,16,1,1,16,0,0,16,1,0,16,0,0,16,1,0,14,1,1,16,0,0,16,0,0,16,1,1,16,1,1,-0.1755095753661328,0.7080857459856131,7.678981852093621,0.17853329762667378,0.0
"Mon, 19:17",902.0044577123573,20,261.43241215460233,16.757211252657513,194.9999999999999,0,0,4,1.1532718793235224e-10,5.081445119642253e-14,15.6,15.84,10,15,0,0,16,1,0,16,-1,1,16,0,1,16,0,1,16,1,0,16,1,0,16,0,1,16,0,1,16,1,0,16,-1,1,16,1,0,16,0,1,16,1,0,16,0,1,16,1,0,16,-1,1,16,0,1,16,0,1,16,1,0,16,0,1,14,1,0,16,0,1,14,1,0,16,0,1,16,0,1,-0.2821133962635673,0.9020044577123573,6.209019788671805,0.16888883259261134,0.0
"Mon, 19:18",1050.6316163888328,20,102.13393433303591,3.905502348065302,194.9999999999999,0,0,1,2.614191072199264e-10,0.0,28.600000000000005,15.84,18,7,0,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,0,1,16,1,0,16,1,0,16,0,1,16,1,0,16,1,0,16,1,0,16,0,1,16,1,0,16,0,1,16,1,0,16,1,0,16,1,0,16,0,1,16,1,0,14,1,0,16,1,0,14,0,1,16,1,0,16,-1,1,-0.34238251144774234,1.0506316163888327,9.840206428291099,0.182933296746674,0.0
"Mon, 19:19",802.2017061911158,19,404.7776121902507,23.20771970503774,194.9999999999999,0,0,6,5.828665915712418e-11,8.289110936944512e-14,19.0,15.76,12,10,0,3,16,0,0,16,-1,1,16,1,0,16,-1,1,16,1,0,16,1,0,16,-1,1,16,0,1,16,0,3,16,1,0,16,0,1,16,0,1,16,0,3,16,0,1,16,1,0,16,0,1,16,0,1,16,1,0,16,0,3,16,1,0,14,1,0,16,1,0,12,-1,1,16,1,0,16,1,0,-0.2441009315955187,0.8022017061911159,6.40897885967897,0.15699992150003922,0.0
"Mon, 19:20",929.9662243416986,19,336.50849700226274,14.858181860552962,194.9999999999999,0,0,3,2.517360710782802e-09,1.5280128113757265e-13,20.4,15.76,13,8,0,4,14,1,0,16,0,3,16,1,0,16,1,0,16,1,0,16,0,1,16,1,0,16,1,0,16,1,3,16,0,1,16,1,0,16,1,0,16,1,3,16,1,0,16,0,1,16,1,0,16,1,0,16,0,1,16,1,3,16,0,1,14,0,1,16,1,0,14,1,0,16,0,1,16,0,1,-0.28241170968104967,0.9299662243416986,10.656102405071655,0.18257140248979964,0.0
"Mon, 19:21",751.8359702932607,19,3.061276902820713,5.006484023736386,194.9999999999999,0,0,1,4.711782779541203e-14,0.0,1.6,15.76,1,20,0,4,14,1,1,16,1,3,16,0,1,16,0,1,16,1,0,16,-1,1,16,0,1,16,0,1,16,-1,3,16,1,1,16,0,1,16,0,1,16,-1,3,16,0,1,16,1,1,16,0,1,16,0,1,16,1,1,16,-1,3,16,1,1,12,1,1,16,0,1,16,0,1,16,1,1,16,1,1,-0.1919180464799433,0.7518359702932608,0.2908213057679677,0.1839999386666871,0.0
"Mon, 19:22",579.8634009248399,20,267.9881902833469,9.454424586782485,194.9999999999999,0,0,4,3.489938787927146e-11,2.3704176974365562e-14,15.799999999999999,15.28,10,0,0,15,16,1,3,16,1,3,16,1,3,16,1,0,16,1,0,14,1,3,16,1,0,16,1,0,14,1,3,16,1,0,14,1,3,16,1,0,16,1,3,16,1,3,16,1,0,16,1,3,14,1,0,16,1,3,14,1,3,16,1,0,10,1,3,14,1,3,16,1,0,16,1,3,16,1,3,-0.09859855846222859,0.5798634009248399,6.47071895900063,0.19133314200019136,0.0
"Mon, 19:23",583.7818539749723,20,155.22849072520972,13.4045508403525,194.9999999999999,0,0,2,8.675564900966466e-11,0.0,1.6,15.84,1,9,0,15,16,1,3,16,-1,3,16,0,3,16,0,1,16,1,0,16,-1,3,16,0,1,16,0,1,16,-1,3,16,0,1,16,-1,3,16,0,1,16,-1,3,16,-1,3,16,0,1,16,-1,3,16,0,1,16,-1,3,16,-1,3,16,0,1,12,0,3,16,0,3,16,0,1,16,0,3,16,1,3,-0.10672430661247456,0.5837818539749723,7.373353309447461,0.18516662037501158,0.0
"Mon, 19:24",585.5924361466524,20,90.51886121042548,2.9822057495588896,179.99999999999991,0,0,1,1.4806398430655477e-10,0.0,15.999999999999998,15.84,10,3,0,12,16,1,3,16,1,3,16,1,3,16,1,0,16,1,0,16,1,3,16,1,0,16,1,0,16,1,1,16,1,0,16,1,3,16,1,0,16,1,1,16,1,3,16,1,0,16,1,3,16,1,0,16,1,3,16,1,1,16,1,0,12,1,3,16,-1,3,16,1,0,16,1,3,16,1,3,-0.109129643239947,0.5855924361466525,9.061868994022436,0.18366657483337923,0.0
"Mon, 19:25",575.9094253554105,20,174.5630051484043,10.868635571459146,164.99999999999994,0,0,3,1.1258213084467676e-10,9.718598741769083e-16,11.2,15.76,7,5,1,12,16,1,3,14,-1,1,16,-1,3,16,-1,1,16,1,0,14,-1,3,16,0,1,16,1,0,16,-1,3,16,1,0,16,-1,3,16,0,1,16,-1,2,16,-1,3,16,1,0,16,-1,3,16,1,0,16,-1,3,16,-1,1,16,1,0,14,1,3,16,-1,3,16,1,0,16,1,3,16,1,3,-0.09928823467751655,0.5759094253554105,5.527828496366136,0.18866647800018868,0.0
"Mon, 19:26",676.2918056386816,20,113.20281862032417,27.89880217680827,194.99999999999991,0,0,2,2.0128027163919604e-11,1.4406006011574017e-13,20.8,16.0,13,0,0,12,16,-1,3,16,1,0,16,1,3,16,1,0,16,1,0,16,1,3,16,1,0,16,0,0,16,1,3,16,1,0,16,1,3,16,1,0,16,1,0,16,1,3,16,1,0,16,1,3,16,0,0,16,1,3,16,1,0,16,1,0,16,0,3,16,1,3,16,1,0,16,0,3,16,0,3,-0.15481263059709827,0.6762918056386816,5.3771338844653975,0.18333327222224255,0.0
"Mon, 19:27",689.1077708450465,20,373.67757720049934,23.906212580451193,209.99999999999991,0,0,5,1.8568827410991758e-10,3.86198728107902e-13,25.600000000000005,15.92,16,8,0,1,16,1,1,16,1,0,16,1,1,16,1,0,16,1,0,16,-1,0,16,1,0,16,0,1,16,0,3,16,1,0,16,-1,0,16,1,0,16,1,0,16,-1,1,16,1,0,16,-1,0,16,1,0,14,-1,1,16,1,0,16,1,0,16,1,1,16,1,0,16,1,0,16,1,1,16,1,1,-0.19677615690398836,0.6891077708450465,7.099873966809487,0.14777772851853488,0.0
"Mon, 19:28",991.3229134257202,20,308.43433944793287,20.73162045246508,239.99999999999986,0,0,4,2.2487848762170258e-10,1.1632583149376258e-13,15.999999999999998,16.0,10,14,0,1,16,1,0,16,1,0,16,0,1,16,0,1,16,1,0,16,1,0,16,0,1,16,1,0,16,1,3,16,0,1,16,1,0,16,0,1,16,0,1,16,1,0,16,0,1,16,1,0,16,0,1,16,1,0,16,0,1,16,0,1,16,0,1,16,1,0,16,0,1,16,0,1,16,0,1,-0.3121948267395195,0.9913229134257202,7.325315561888406,0.18346662997334065,0.0
"Mon, 19:29",1007.725198835851,20,357.9282287049584,18.43127026552007,239.99999999999986,0,0,3,1.4885437631744288e-09,2.4457676877696506e-14,28.800000000000008,16.0,18,6,0,1,16,1,0,16,0,1,16,1,0,16,1,0,16,1,0,16,0,1,16,1,0,16,0,1,16,-1,3,16,1,0,16,0,0,16,1,0,16,1,0,16,0,1,16,1,0,16,0,1,16,1,0,16,0,1,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,-0.31746263669791797,1.0077251988358509,11.33439390899035,0.18639996272000747,0.0
"Mon, 19:30",895.3989402859244,20,0.0,0.0,239.99999999999986,0,0,0,0.0,0.0,1.6,16.0,1,24,0,0,16,1,1,16,1,1,16,0,1,16,0,1,16,1,1,16,-1,1,16,0,1,16,1,1,16,1,1,16,0,1,16,1,1,16,0,1,16,0,1,16,1,1,16,0,1,16,1,1,16,0,1,16,1,1,16,0,1,16,0,1,16,0,1,16,0,0,16,0,1,16,0,1,16,0,1,-0.2663661821429509,0.8953989402859244,0.0,0.1813332880000113,0.0
"Mon, 19:31",652.8470658353239,20,184.48422676685422,5.091450067522301,239.99999999999986,0,0,2,3.6934926339809004e-10,0.0,19.000000000000004,14.72,13,1,0,11,16,1,0,16,1,0,16,1,3,16,1,0,16,1,1,14,1,3,14,1,0,14,1,0,14,1,0,14,1,3,14,1,3,14,1,0,14,1,0,14,1,0,14,1,3,14,1,3,14,1,0,14,1,0,14,1,0,14,1,3,14,1,3,16,1,3,16,1,0,16,1,3,16,1,3,-0.13575705691747125,0.6528470658353239,8.812439328033253,0.1906664760001907,0.0
"Mon, 19:32",552.5294220187432,20,135.95155439536222,8.690402221538779,239.99999999999986,0,0,2,2.3542335148277027e-11,0.0,6.4,16.0,4,10,0,11,16,1,0,16,0,1,16,0,3,16,-1,1,16,1,0,16,-1,3,16,0,1,16,0,1,16,-1,1,16,-1,3,16,-1,3,16,0,1,16,0,1,16,-1,1,16,-1,3,16,0,3,16,1,0,16,0,1,16,0,1,16,-1,3,16,1,3,16,-1,3,16,1,0,16,-1,3,16,0,3,-0.09359813567599262,0.5525294220187432,6.457698833779705,0.182666575333379,0.0
"Mon, 19:33",657.7665349024651,20,250.08004626426225,5.334839463576632,239.99999999999986,0,0,2,5.649431530338234e-09,2.4057177403356875e-14,19.2,16.0,12,1,0,12,16,1,0,16,1,0,16,-1,3,16,1,0,16,0,3,16,1,3,16,1,0,16,1,0,16,1,0,16,1,3,16,1,3,16,1,0,16,1,0,16,1,0,16,-1,3,16,1,3,16,0,1,16,1,0,16,1,0,16,-1,3,16,0,3,16,1,3,16,1,0,16,1,3,16,1,3,-0.14021669511785204,0.6577665349024651,11.878802197552456,0.1886665723333805,0.0
